OID,PID
10879,1674
10879,961
10879,961
10880,1281
10880,1281
10880,1281
10880,1755
10880,1755
10880,876
10880,2492
10881,545
10881,125
10881,1435
10882,1306
10882,776
10882,776
10882,3939
10882,3939
10883,474
10883,474
10883,474
10883,1859
10883,1859
10883,1859
10883,3959
10883,3959
10884,1993
10884,1993
10884,1993
10884,1752
10884,1752
10885,3031
10885,3031
10885,3031
10885,101
10885,101
10885,2275
10885,2275
10885,2275
10886,1670
10886,369
10886,369
10887,2687
10887,2687
10887,2687
10887,2243
10887,2243
10887,2243
10888,2701
10888,2701
10888,2701
10888,197
10888,197
10888,2082
10888,2082
10888,2082
10889,3365
10889,3484
10889,3484
10889,384
10889,2958
10889,2958
10889,84
10889,84
10889,84
10890,1851
10890,2156
10890,2156
10890,1486
10890,1486
10890,1055
10890,1055
10891,1237
10891,1237
10891,110
10891,3636
10891,3636
10892,2682
10892,2682
10892,2682
10892,5
10892,2484
10892,2484
10892,2484
10893,67
10893,67
10893,67
10893,228
10893,228
10893,228
10893,2224
10893,203
10893,203
10893,203
10893,1056
10893,1056
10894,654
10895,743
10895,743
10895,4000
10895,3648
10895,2165
10896,4009
10896,4009
10896,2001
10896,2001
10896,2001
10896,436
10896,436
10896,436
10896,1316
10897,1663
10897,717
10897,3341
10897,3341
10897,3341
10897,1388
10897,1388
10897,1388
10897,41
10897,41
10897,41
10898,2079
10898,858
10898,1281
10898,1281
10898,1281
10899,616
10899,616
10899,616
10899,2383
10899,2383
10899,2383
10899,3971
10899,3971
10899,1802
10899,1802
10899,1802
10900,3642
10900,3521
10901,1890
10901,3571
10901,692
10901,692
10901,692
10902,812
10902,3967
10902,3967
10902,2465
10902,2465
10902,2465
10902,2504
10902,2504
10902,2504
10902,2220
10902,2220
10902,2220
10903,2315
10903,2315
10904,3486
10904,3486
10904,3110
10904,3110
10904,3633
10904,3633
10904,3633
10904,378
10904,378
10905,3903
10905,3903
10905,1058
10905,1058
10905,1058
10905,1341
10906,1298
10906,1298
10906,1298
10906,3914
10907,1215
10907,1215
10908,488
10908,488
10908,2546
10908,2546
10908,2546
10908,1242
10908,1242
10908,1242
10908,3072
10909,226
10909,226
10909,1126
10909,1782
10909,1782
10909,1782
10909,440
10909,1986
10910,3190
10910,3190
10910,3190
10911,2453
10911,2453
10911,2453
10911,2716
10911,2716
10911,3052
10911,3052
10911,1446
10911,1446
10911,3528
10911,3528
10911,3528
10912,1966
10913,3598
10913,3598
10913,3598
10913,1821
10913,1821
10914,2406
10914,2406
10915,969
10915,969
10915,223
10915,223
10915,1454
10915,1454
10915,1454
10916,1649
10916,3196
10916,2841
10916,2841
10916,1060
10917,327
10917,3697
10917,522
10918,1200
10918,115
10918,769
10918,769
10918,1049
10918,1049
10918,3660
10918,3660
10918,3660
10919,3369
10919,3369
10920,1441
10920,1815
10920,1815
10920,1815
10920,4011
10920,4011
10921,2936
10921,2936
10921,2936
10921,1839
10921,1839
10921,1839
10922,3949
10922,3949
10922,3949
10922,386
10922,386
10922,386
10922,2530
10922,3390
10923,3747
10923,3747
10923,3902
10923,3902
10923,3371
10923,3371
10924,1563
10925,2011
10925,2011
10925,2011
10925,2728
10925,2728
10925,2728
10925,1548
10925,1548
10925,1548
10925,3282
10925,3282
10925,2860
10925,2860
10925,2860
10926,3826
10926,1565
10926,1565
10926,1776
10926,2992
10926,2992
10926,2992
10927,289
10927,289
10928,3432
10928,1519
10928,1519
10928,267
10928,267
10929,1806
10929,1806
10929,3407
10929,3407
10929,2766
10929,2766
10930,2596
10930,2376
10930,2376
10930,2376
10930,752
10931,2671
10931,2671
10931,1781
10931,1781
10931,1781
10931,1134
10931,3270
10931,3270
10932,3906
10932,3906
10932,3906
10932,3907
10932,3907
10932,734
10933,448
10933,448
10933,3855
10933,1719
10933,1719
10933,3974
10933,3974
10934,2966
10934,2966
10934,2966
10934,557
10935,2099
10935,3722
10935,579
10935,579
10935,579
10935,1411
10935,1411
10936,948
10936,2618
10936,2618
10936,2618
10936,654
10936,654
10936,654
10936,3695
10936,3948
10937,3960
10937,3960
10937,321
10937,321
10937,1138
10937,1138
10937,1138
10937,1660
10937,1660
10937,1660
10938,1726
10938,1726
10939,2709
10939,2709
10939,2709
10939,2029
10939,2029
10939,2029
10939,1854
10939,1067
10939,1067
10939,2590
10939,2590
10940,873
10940,3001
10940,3001
10941,816
10941,816
10941,816
10941,199
10941,199
10941,199
10941,3956
10941,3956
10941,2581
10941,2581
10941,2581
10942,1309
10942,1309
10942,1309
10942,1132
10942,1132
10942,1717
10942,1717
10942,3358
10942,3358
10943,3693
10943,3693
10943,3693
10944,3761
10944,3761
10944,2796
10944,2796
10944,2796
10944,2869
10944,2814
10944,2814
10945,95
10945,2975
10945,2975
10946,259
10946,259
10946,259
10946,2041
10946,425
10946,425
10946,425
10947,3106
10947,3106
10947,3294
10947,3294
10947,3294
10947,2449
10947,105
10947,105
10947,105
10948,2222
10948,2222
10948,2222
10948,3797
10948,3797
10948,1542
10948,1542
10948,443
10948,443
10948,3644
10948,3644
10949,2367
10949,2367
10949,2367
10949,2274
10949,2274
10949,3717
10949,3717
10950,399
10950,399
10950,2018
10950,2018
10950,2359
10950,2359
10950,2359
10950,772
10950,484
10951,3525
10951,3525
10951,3525
10951,2336
10951,2336
10951,2336
10951,881
10951,1171
10951,1171
10952,2591
10952,2591
10952,2931
10952,2931
10952,2931
10952,20
10952,1664
10952,1664
10953,3634
10953,3634
10953,2265
10953,2265
10953,1170
10954,1625
10954,2779
10954,2779
10954,2779
10954,277
10954,277
10954,277
10954,3621
10954,3621
10954,3621
10955,764
10955,2468
10955,2468
10955,4004
10955,3434
10955,3434
10955,3434
10956,1932
10956,1932
10956,1932
10956,2260
10956,2260
10956,2260
10956,3525
10956,3525
10956,2132
10956,167
10956,167
10956,167
10957,1631
10957,1631
10957,1631
10957,521
10957,521
10957,135
10957,135
10957,577
10958,3464
10959,3355
10959,3355
10959,3355
10959,1181
10960,3700
10960,3700
10960,3700
10960,3808
10960,3808
10960,3808
10960,3943
10960,1925
10961,408
10961,408
10961,1655
10961,1655
10961,1655
10961,2127
10961,2127
10961,2127
10961,3812
10961,3812
10962,2599
10962,349
10962,3100
10962,3100
10962,3100
10962,3055
10962,3055
10962,3055
10962,2867
10962,2867
10963,3602
10963,3602
10963,3950
10963,3950
10963,3950
10963,1637
10963,1637
10963,408
10963,1701
10964,3549
10964,3549
10964,3549
10964,3670
10964,3670
10965,2388
10966,2761
10966,2761
10966,3569
10966,1292
10966,1292
10966,1292
10966,2701
10966,3377
10967,3341
10967,2520
10967,3044
10967,3044
10967,3044
10967,770
10967,2133
10967,2133
10968,1478
10968,1478
10968,1151
10968,1530
10968,1530
10968,1530
10968,3594
10969,1771
10969,3900
10969,3900
10969,3900
10969,2399
10969,2399
10969,1559
10969,1559
10969,1285
10970,3750
10970,3750
10970,490
10970,490
10970,3872
10970,3872
10970,3184
10970,3184
10970,1915
10970,1915
10970,1915
10971,2520
10971,3598
10971,1378
10971,1378
10971,1378
10972,2599
10972,2599
10972,3589
10972,3589
10972,441
10972,441
10972,2560
10972,2560
10972,2560
10972,1890
10972,1890
10972,1890
10973,401
10973,401
10973,2752
10973,4001
10973,1189
10973,1189
10973,1189
10974,3325
10974,3325
10974,3325
10974,3934
10974,3934
10974,3934
10974,352
10974,352
10974,352
10975,684
10975,684
10975,684
10975,3031
10975,3031
10975,2699
10975,2699
10976,1890
10976,1890
10976,3967
10976,533
10976,533
10977,1904
10977,1904
10978,1236
10978,745
10978,3288
10978,3288
10978,3288
10978,2073
10979,2161
10979,2161
10979,2161
10979,535
10979,535
10979,535
10979,191
10979,2020
10979,2020
10979,2020
10979,3552
10979,3552
10979,3552
10980,3183
10980,3183
10981,3801
10981,3801
10981,3801
10981,2543
10981,2543
10981,1130
10981,1130
10981,1130
10981,1234
10981,1184
10982,317
10982,317
10982,3314
10982,2020
10983,3242
10983,3916
10983,3916
10983,3916
10983,1314
10984,3495
10984,3495
10984,3495
10985,3134
10985,2673
10985,2673
10985,3523
10985,3523
10985,3523
10985,2021
10985,2021
10985,2176
10986,2247
10986,2247
10986,2247
10987,3169
10987,2419
10988,1073
10988,1073
10988,1073
10988,3745
10988,3745
10988,3745
10989,311
10989,311
10989,1317
10989,3799
10989,3799
10989,3799
10990,499
10990,2985
10990,2985
10990,2985
10990,1050
10990,1050
10990,1149
10990,1434
10990,1434
10991,3066
10991,3066
10992,3667
10992,3667
10992,3667
10993,3725
10993,3725
10993,1449
10993,1398
10993,1398
10993,709
10993,709
10993,709
10993,116
10993,116
10994,4004
10994,4004
10994,4004
10994,347
10994,347
10994,347
10994,336
10994,336
10994,3224
10994,3224
10995,3936
10995,3936
10996,92
10996,92
10996,92
10996,2570
10996,135
10996,135
10996,135
10997,1750
10997,3986
10997,3986
10997,3986
10997,510
10997,510
10997,510
10997,3795
10998,3218
10998,3218
10998,3832
10999,1845
10999,1845
10999,1845
10999,3045
10999,3045
10999,1551
10999,1551
10999,1551
10999,3714
10999,3714
11000,35
11000,35
11000,3702
11000,3702
11001,3826
11001,3826
11001,2589
11001,2589
11001,2589
11001,1007
11001,3576
11001,3576
11001,3576
11001,3352
11001,3352
11002,2563
11002,2563
11002,1760
11002,1760
11002,1760
11002,1262
11002,1596
11002,703
11003,542
11003,542
11003,3271
11003,3271
11003,785
11003,785
11003,785
11003,3626
11003,2059
11003,2059
11004,2594
11004,2594
11004,2458
11004,1286
11004,1286
11004,60
11004,60
11004,60
11004,409
11004,409
11004,409
11005,3123
11005,1203
11005,1203
11005,1203
11006,1683
11006,1678
11006,1678
11006,3783
11006,3783
11007,3255
11007,3255
11007,3118
11007,3118
11007,3118
11008,1056
11008,1056
11008,1056
11008,2896
11008,1632
11008,1632
11009,3140
11009,3213
11009,3213
11009,3213
11009,2388
11009,1652
11009,1652
11010,799
11010,1549
11010,402
11010,402
11010,3329
11010,3329
11010,525
11010,525
11011,1656
11011,2942
11011,3397
11011,2806
11011,2806
11011,2806
11012,3926
11012,3926
11012,1883
11012,1883
11012,1883
11012,185
11012,2369
11012,754
11013,1303
11013,308
11013,308
11013,308
11013,2350
11013,2350
11013,2350
11013,2395
11013,2395
11013,3195
11013,3195
11014,1673
11015,2323
11015,2323
11015,1855
11015,1855
11015,1855
11016,2648
11016,2648
11016,2648
11016,510
11016,3728
11016,3728
11017,723
11017,723
11017,38
11018,2565
11018,2883
11018,2883
11018,2883
11018,3731
11018,3731
11018,3731
11018,816
11018,816
11019,2457
11019,2457
11019,2457
11019,3243
11020,3043
11020,3070
11020,3070
11020,3070
11020,3100
11020,3100
11020,3100
11020,378
11020,3836
11021,1079
11021,1079
11021,348
11021,348
11021,3925
11021,3925
11022,3912
11022,3912
11022,3912
11023,635
11023,635
11023,635
11023,2732
11023,2732
11023,2790
11023,2790
11023,2790
11024,2131
11024,1958
11024,1958
11024,1958
11024,536
11024,536
11024,536
11025,3324
11025,1596
11025,1596
11025,1596
11025,1479
11025,1479
11025,3213
11025,3213
11026,3509
11026,3509
11026,3509
11026,3519
11026,3519
11026,3519
11026,1795
11026,1795
11026,1795
11026,2109
11026,2109
11027,2902
11027,3091
11028,2474
11028,20
11028,20
11028,20
11028,1339
11028,1339
11028,1339
11028,1033
11029,3709
11029,3709
11029,3709
11029,2971
11029,2971
11030,3474
11030,3474
11030,2775
11030,3017
11030,3017
11030,1277
11030,1277
11030,1277
11031,3879
11031,3879
11031,3879
11031,1460
11031,1460
11031,1460
11032,1725
11032,1725
11032,1725
11032,918
11032,857
11032,857
11032,857
11032,2011
11032,2011
11032,2011
11033,2368
11033,2368
11034,61
11034,1838
11034,1838
11034,1838
11034,998
11034,998
11034,998
11034,478
11034,478
11034,2913
11035,1452
11036,3047
11036,2685
11036,1412
11036,3850
11036,3474
11036,3474
11036,3474
11037,1007
11038,2913
11038,2913
11039,972
11039,972
11039,565
11039,565
11039,3909
11039,3708
11039,3708
11039,3708
11040,3392
11040,3392
11040,3392
11040,893
11040,893
11041,1749
11041,3833
11041,3833
11042,2373
11042,2373
11043,917
11044,1323
11044,1323
11044,3940
11044,3940
11044,3940
11044,3296
11044,3296
11044,3818
11044,3818
11044,3818
11044,1448
11045,2020
11045,2020
11045,562
11045,318
11045,318
11045,318
11045,482
11046,442
11046,442
11046,442
11046,3392
11046,3392
11046,3392
11046,3840
11047,1513
11047,1513
11047,243
11048,1300
11048,1300
11048,497
11048,497
11049,818
11049,818
11049,840
11049,840
11049,1857
11049,1857
11049,2705
11049,2705
11049,2705
11049,775
11049,775
11049,775
11050,289
11050,289
11050,289
11050,2605
11050,2325
11050,2325
11050,3393
11051,1594
11051,1594
11051,3075
11051,3075
11052,1744
11052,1744
11052,1317
11052,1317
11052,3861
11052,3861
11052,3861
11053,1408
11053,1408
11053,1955
11053,1955
11053,1955
11053,2559
11053,2559
11053,67
11054,2015
11054,2015
11054,3298
11054,3298
11054,3922
11054,3922
11054,3922
11055,2585
11055,2585
11056,1568
11057,1511
11057,1511
11057,309
11057,309
11057,309
11057,95
11057,95
11058,2614
11058,2614
11058,3080
11058,12
11058,694
11058,694
11058,694
11059,3846
11059,3846
11059,3846
11059,1567
11059,1567
11059,1567
11059,2844
11059,2844
11059,2844
11060,1787
11060,1787
11060,1787
11060,3226
11060,3226
11060,3226
11060,3111
11060,3040
11060,3040
11061,1844
11061,1844
11061,1844
11061,1273
11061,1273
11061,1273
11062,3483
11062,3483
11062,310
11062,310
11062,310
11062,1788
11062,1788
11062,1023
11062,1023
11062,3296
11063,1843
11063,1843
11063,1843
11063,1619
11063,1619
11063,920
11063,920
11063,920
11064,2589
11064,2589
11064,2674
11064,3134
11064,3134
11065,2198
11065,2198
11065,2198
11065,1221
11065,1221
11065,2891
11065,2891
11065,2891
11065,2519
11065,572
11065,572
11066,56
11066,56
11066,963
11066,2322
11066,2322
11066,2322
11066,480
11066,480
11066,3402
11066,3402
11066,3402
11067,3678
11067,3678
11067,3678
11068,1341
11068,1341
11069,2701
11069,3468
11069,3468
11069,3468
11069,3690
11069,3690
11069,3690
11070,28
11070,28
11070,1019
11070,1019
11070,1019
11071,2216
11071,2216
11071,303
11071,554
11071,554
11071,554
11071,2170
11071,2170
11071,1304
11071,1304
11072,1632
11072,1632
11072,1632
11072,317
11072,3922
11072,3922
11072,3922
11072,1041
11072,1041
11073,1690
11073,3694
11073,3694
11073,1180
11073,2079
11073,1898
11073,1898
11074,3502
11074,3502
11075,1017
11075,3873
11075,3873
11076,3944
11077,2629
11078,1023
11078,1023
11078,1023
11078,2467
11078,2467
11078,2467
11079,3908
11079,985
11079,985
11079,730
11079,730
11079,730
11080,2384
11080,2384
11080,2384
11080,3339
11080,3339
11080,2671
11080,2671
11080,2671
11080,3649
11080,307
11080,307
11080,307
11081,3786
11081,3786
11081,911
11081,911
11081,1059
11082,2235
11082,1822
11082,1822
11083,3687
11083,3687
11083,3687
11083,1069
11083,805
11083,805
11083,805
11084,2291
11084,2291
11084,1435
11084,1435
11084,2095
11084,2095
11084,3298
11084,3298
11085,2014
11085,2014
11085,2014
11086,2932
11086,2932
11086,2932
11087,2709
11087,2709
11087,3086
11087,3086
11088,443
11088,443
11088,1823
11088,515
11088,515
11088,515
11088,1034
11088,1034
11089,311
11089,311
11089,311
11089,1231
11089,3293
11089,593
11090,3877
11090,3877
11090,3147
11091,1795
11092,2562
11092,2562
11092,2562
11092,309
11092,309
11092,309
11093,2846
11093,2846
11094,1636
11094,3725
11094,3725
11094,1650
11094,1650
11094,38
11094,2808
11094,2808
11095,1062
11095,1062
11095,1670
11096,3963
11096,3963
11096,496
11096,496
11096,80
11097,1331
11097,1331
11097,1331
11097,1137
11097,1137
11097,3048
11097,3048
11098,2269
11098,2269
11098,2269
11098,3678
11098,3678
11098,3678
11099,749
11099,749
11099,749
11099,3125
11099,760
11099,760
11099,760
11099,2788
11099,2788
11099,885
11100,2326
11100,2326
11100,2837
11100,2837
11101,2826
11101,2826
11101,3868
11101,3150
11101,3150
11102,2147
11102,3039
11102,3039
11102,1687
11102,2555
11102,2555
11102,2555
11103,2966
11103,2966
11103,2687
11103,220
11103,761
11103,761
11103,649
11103,649
11103,649
11104,1307
11104,1307
11104,1307
11105,3851
11105,3392
11105,3392
11105,3564
11105,3564
11105,3564
11106,1324
11106,1324
11106,1737
11106,1737
11106,1737
11106,2120
11106,2120
11106,2120
11106,323
11107,1364
11107,1364
11107,3300
11108,1630
11108,1630
11108,2197
11108,3303
11108,1692
11108,1692
11109,2484
11109,2484
11109,2484
11109,3482
11109,3482
11109,3482
11109,1735
11109,1735
11109,1735
11109,594
11109,1808
11109,1808
11109,1808
11110,3530
11110,483
11110,483
11111,3550
11111,3660
11111,3660
11111,2212
11111,2212
11111,2672
11111,2672
11111,1797
11111,1797
11112,721
11112,3923
11112,3923
11112,3923
11112,3566
11112,91
11112,91
11112,1487
11112,1487
11113,3393
11113,3393
11113,3393
11113,1590
11113,1590
11113,1590
11113,2764
11113,3191
11113,1520
11113,1520
11114,3679
11114,3679
11114,2765
11114,2223
11115,3699
11115,3100
11115,3100
11115,1960
11115,1960
11115,1960
11116,2235
11116,2235
11116,11
11117,2234
11117,2234
11117,2234
11118,1448
11118,1448
11118,1448
11118,661
11118,661
11118,661
11118,1162
11118,1162
11118,1162
11118,41
11119,599
11119,599
11119,439
11119,439
11119,439
11120,2715
11121,2785
11121,2363
11122,1231
11122,3045
11122,3045
11122,3045
11122,2869
11123,3586
11123,3586
11123,3586
11124,3633
11124,252
11124,252
11124,252
11124,2098
11124,2098
11124,2098
11125,1946
11125,2745
11125,2745
11125,2745
11125,1715
11125,3732
11125,3637
11125,3637
11126,3835
11126,3835
11126,1074
11126,2994
11126,2994
11127,3198
11127,3198
11127,59
11127,59
11127,1741
11127,1741
11127,1741
11127,3273
11128,2475
11128,2475
11128,1268
11128,3677
11128,3677
11128,3677
11128,1362
11128,1362
11128,1362
11128,3295
11129,1308
11129,1308
11129,403
11129,403
11129,403
11130,2723
11130,2723
11130,2723
11130,3009
11130,2019
11130,2019
11130,2019
11130,2705
11130,2705
11130,2705
11131,1659
11131,3635
11131,3635
11131,3635
11131,3268
11132,1463
11132,2786
11132,311
11133,445
11134,332
11134,332
11134,2024
11135,3592
11135,3592
11135,3592
11135,2526
11135,2224
11135,2224
11136,2554
11136,3375
11136,3375
11136,1455
11136,1614
11137,1772
11137,3684
11137,3684
11137,1633
11137,2936
11137,83
11137,83
11137,83
11138,3040
11138,3040
11138,466
11138,1365
11138,1365
11138,1365
11138,2272
11138,3749
11139,1445
11139,1445
11139,1445
11139,2809
11139,2809
11139,2809
11140,1064
11141,2586
11141,2586
11141,3433
11141,3433
11141,1060
11141,1060
11142,1990
11142,1990
11142,839
11143,1640
11143,1640
11143,1640
11143,3744
11143,3744
11143,3744
11144,43
11144,43
11144,43
11145,1240
11145,1240
11145,1240
11145,3796
11145,3796
11145,3796
11145,1915
11145,1915
11145,1915
11145,1779
11145,1779
11145,1033
11145,1033
11145,1033
11146,3236
11146,1203
11146,1203
11146,1203
11146,68
11146,68
11146,68
11146,3681
11146,3946
11146,3946
11147,804
11147,804
11147,804
11148,3759
11148,204
11148,204
11148,204
11148,2436
11149,1439
11149,1439
11149,1439
11149,100
11149,100
11150,1062
11150,395
11151,860
11151,3856
11151,3856
11151,3856
11151,3360
11151,3360
11152,187
11152,187
11152,187
11152,2950
11152,2950
11152,2950
11152,3232
11152,1682
11152,1750
11152,1750
11152,1750
11153,821
11153,821
11153,821
11153,2780
11153,3383
11153,3383
11153,2579
11153,2579
11153,2579
11154,3066
11154,3044
11154,2031
11154,1981
11154,1981
11155,2279
11156,1128
11156,1128
11156,1128
11156,3353
11156,3353
11156,3353
11157,1003
11157,1003
11158,317
11158,317
11158,919
11158,919
11158,919
11159,3961
11159,3961
11159,3521
11159,3521
11159,3840
11159,3840
11159,3840
11159,2365
11159,2365
11159,2365
11160,3344
11160,3344
11160,3344
11160,765
11160,765
11160,1365
11161,3263
11161,3263
11161,3263
11161,1182
11161,533
11162,269
11162,269
11162,269
11163,3667
11163,3742
11163,3742
11163,3742
11163,2764
11163,2764
11163,2764
11163,1118
11163,1118
11163,1846
11163,1846
11164,1393
11164,1393
11164,2816
11164,688
11164,688
11165,547
11166,3510
11166,3510
11166,3510
11166,3550
11166,3550
11166,1162
11166,1162
11166,1162
11166,1169
11167,3561
11167,3561
11167,3561
11167,437
11167,437
11167,437
11167,3217
11167,3217
11167,3217
11167,1437
11167,1437
11167,1437
11168,1937
11168,2432
11168,2432
11168,2432
11168,2283
11169,477
11169,477
11169,477
11170,3595
11170,590
11170,590
11170,825
11170,825
11170,825
11170,100
11170,100
11170,379
11170,379
11170,379
11171,375
11171,375
11171,375
11171,2832
11171,2475
11171,2475
11171,3155
11171,3155
11172,1367
11172,1367
11172,3103
11173,852
11173,852
11173,852
11174,2845
11174,1255
11174,1255
11174,3889
11174,3889
11174,3889
11174,2623
11174,1096
11174,1096
11174,1096
11175,1828
11175,1828
11175,716
11175,716
11176,707
11176,3430
11177,1551
11177,2646
11177,2646
11177,1758
11178,2132
11178,2484
11178,2484
11178,3331
11178,3331
11178,757
11178,757
11178,757
11179,1577
11179,1577
11179,1577
11179,1113
11180,1135
11180,1135
11180,3492
11180,3492
11180,3492
11180,3699
11180,1463
11180,1463
11180,3368
11180,3368
11181,2248
11181,3311
11181,3311
11181,3311
11181,1216
11181,1216
11181,1430
11181,1430
11181,1430
11182,2077
11182,2077
11182,143
11182,143
11182,143
11182,2072
11182,238
11183,3829
11183,3956
11183,3956
11183,978
11183,978
11184,3602
11185,3327
11185,2077
11185,2077
11185,3871
11185,2979
11185,2979
11185,3085
11186,1389
11186,3153
11187,647
11187,647
11188,575
11188,3388
11188,3388
11188,1923
11188,1923
11188,2578
11188,2578
11188,1498
11189,3078
11189,3078
11189,3078
11189,3675
11189,3675
11189,427
11190,2448
11190,2448
11190,2448
11190,3955
11190,3955
11190,3156
11190,3156
11190,3156
11190,798
11190,798
11190,798
11190,489
11190,489
11191,2134
11191,2134
11191,1557
11191,1557
11191,1557
11191,924
11191,924
11191,924
11191,3264
11191,3264
11192,2982
11192,2982
11192,2982
11192,739
11192,739
11192,132
11192,2991
11193,3606
11193,3960
11193,3960
11193,251
11193,251
11193,251
11193,2824
11193,2195
11193,2195
11194,906
11194,906
11194,3232
11194,3232
11194,3232
11195,3140
11195,3140
11195,3140
11195,1407
11195,1407
11195,1407
11195,1641
11195,1641
11195,1641
11195,3292
11196,2057
11197,138
11197,138
11197,478
11197,3820
11197,3820
11197,759
11198,3236
11198,3236
11198,3236
11199,1122
11199,1122
11199,1122
11199,3614
11199,3614
11199,3614
11199,1596
11199,1596
11199,118
11199,3181
11199,3181
11200,941
11200,941
11200,941
11200,3033
11200,3471
11200,1082
11201,1206
11201,1206
11201,1206
11201,229
11201,229
11201,1759
11201,1759
11201,1759
11201,3845
11202,1381
11202,2141
11202,2141
11202,900
11202,900
11202,900
11202,1848
11202,3522
11202,3522
11202,3522
11203,953
11203,953
11203,1831
11203,1831
11203,3840
11203,3840
11203,3840
11204,2195
11204,70
11204,70
11204,70
11204,67
11204,67
11204,67
11204,2045
11204,2045
11204,2045
11205,366
11205,917
11205,917
11205,1199
11205,1199
11205,758
11206,126
11206,126
11206,2309
11206,2309
11206,2309
11206,3140
11206,3140
11206,3140
11207,3076
11207,3076
11207,3076
11207,3792
11207,3792
11207,3792
11207,1999
11207,2071
11207,2071
11207,2071
11208,2295
11208,2295
11208,2295
11208,3379
11208,3379
11208,3379
11208,1367
11208,1367
11208,3036
11208,3036
11209,1785
11209,1785
11209,2111
11209,2111
11209,2111
11209,3424
11209,3424
11209,3697
11209,3697
11209,3697
11210,2567
11211,1088
11211,1088
11211,2900
11211,2900
11211,2900
11211,3540
11211,3540
11211,1235
11212,3000
11212,3335
11212,3335
11212,3335
11212,2704
11212,2704
11212,2559
11213,2102
11213,2102
11213,2102
11213,88
11213,88
11213,1321
11213,1321
11213,1321
11213,1256
11213,1256
11213,2533
11213,2533
11213,2533
11214,3112
11214,3112
11214,3112
11214,129
11214,129
11214,57
11214,57
11214,3202
11215,1817
11215,1817
11215,1817
11215,570
11215,570
11215,956
11215,956
11216,2088
11216,2088
11216,1223
11216,2157
11216,2157
11216,2157
11216,1630
11216,1630
11216,2436
11216,2436
11216,2436
11217,865
11217,865
11217,865
11217,2467
11217,3694
11217,3694
11217,1170
11217,1170
11217,1170
11217,743
11217,743
11218,697
11218,1234
11218,1234
11218,2988
11218,3350
11218,3350
11218,3350
11219,3605
11219,3605
11219,3292
11219,3292
11219,2083
11219,2083
11220,163
11220,44
11220,116
11220,116
11220,1691
11221,3834
11221,3834
11221,3834
11221,1117
11221,1117
11221,1117
11221,2814
11221,2814
11221,2814
11222,2547
11222,2547
11222,2319
11222,2319
11222,1377
11222,1377
11222,1377
11223,89
11223,2992
11223,2992
11223,2036
11223,2036
11224,1727
11224,3761
11224,3761
11224,3761
11224,3076
11225,3041
11225,3041
11225,3041
11225,3716
11225,3716
11225,753
11225,753
11225,753
11225,3236
11225,3236
11226,59
11226,222
11226,605
11227,2006
11227,2006
11227,2899
11227,369
11227,369
11227,369
11228,154
11228,154
11228,154
11228,2389
11228,2389
11228,2389
11228,636
11228,3472
11228,1305
11229,1706
11229,1706
11229,3245
11229,3245
11229,1937
11229,1937
11229,1937
11229,2703
11229,2703
11229,2703
11230,2154
11230,2154
11230,1727
11230,1086
11230,1086
11230,1086
11231,2513
11231,2513
11231,2513
11231,2267
11232,862
11232,862
11232,2551
11233,2081
11233,2668
11234,981
11234,981
11234,981
11234,2034
11234,1386
11234,588
11234,588
11234,1203
11234,1203
11234,1203
11235,113
11235,113
11235,113
11236,1037
11236,1037
11237,181
11237,181
11237,181
11237,858
11237,858
11237,858
11237,1546
11237,2423
11237,2423
11237,2423
11238,3201
11238,3201
11238,2589
11238,2589
11238,500
11238,3687
11238,3687
11238,3687
11238,628
11238,628
11239,1295
11239,1295
11240,2311
11240,2311
11240,2311
11240,2513
11240,2513
11240,2513
11240,3379
11240,3379
11240,3379
11240,2202
11240,2202
11240,2202
11240,3041
11240,3041
11240,3041
11241,1275
11241,1275
11241,1275
11242,2034
11242,2034
11242,2034
11242,1975
11242,1975
11243,1208
11243,1208
11243,1208
11244,860
11244,860
11244,860
11244,1339
11244,1339
11245,445
11245,445
11245,445
11245,3543
11245,718
11245,718
11245,718
11246,2707
11247,1584
11247,1584
11247,1584
11247,3331
11247,1709
11247,1709
11247,545
11247,545
11247,545
11247,1920
11248,2135
11248,1757
11248,1757
11248,404
11248,404
11248,404
11249,1665
11249,1665
11249,1665
11249,1667
11250,2178
11251,572
11251,1915
11251,1915
11251,766
11252,1071
11252,1071
11252,1071
11252,1844
11253,1625
11253,1625
11253,3309
11253,3140
11253,2307
11253,2307
11253,2307
11253,796
11253,796
11254,3977
11254,3977
11254,3977
11254,22
11254,22
11254,1825
11254,1427
11254,625
11254,625
11255,2712
11255,2712
11255,3149
11255,169
11255,871
11256,3948
11256,3948
11256,1708
11256,3551
11256,1894
11256,1894
11257,2889
11257,2889
11257,2889
11258,3861
11258,516
11258,516
11258,516
11258,3893
11258,3893
11258,3893
11259,640
11259,640
11259,640
11259,1091
11259,1473
11259,1473
11259,3206
11259,3206
11260,1221
11260,1221
11260,902
11260,902
11260,902
11260,910
11260,910
11260,910
11261,2640
11261,2640
11261,2640
11261,730
11261,2587
11261,2587
11262,1027
11262,816
11262,816
11262,740
11262,740
11262,2460
11262,3949
11263,3701
11263,1326
11263,1712
11263,1712
11263,1712
11263,4017
11264,3115
11264,3115
11264,3115
11265,3944
11265,3944
11265,1661
11265,1661
11266,3276
11266,3594
11266,186
11266,186
11266,3300
11266,3300
11266,3300
11267,2755
